<ㄱㅐ:ABU>,1
<ㄲㅏ:ABU>,1
<ㄲㅑ:ABU>,1
<ㄲㅣ:ABU>,1
<ㅅㅂㄹㅁ:ABU>,1
<ㅅㅐ:ABU>,1
<ㅆㅂㄹㅁ:ABU>,1
<ㅆㅍ:ABU>,1
<ㅆㅣ:ABU>,1
<ㅆ앙:ABU>,1
<ㅍㅏ:ABU>,1
<凸:ABU>,1
<갈보:ABU>,1
<갈보년:ABU>,1
<강아지:ABU>,1
<같은년:ABU>,1
<같은뇬:ABU>,1
<색스:ABU>,1
<개같은:ABU>,1
<개구라:ABU>,1
<개년:ABU>,1
<개놈:ABU>,1
<개뇬:ABU>,1
<개대중:ABU>,1
<개독:ABU>,1
<개돼중:ABU>,1
<개랄:ABU>,1
<개보지:ABU>,1
<개뻥:ABU>,1
<개뿔:ABU>,1
<개새:ABU>,1
<개새기:ABU>,1
<개새끼:ABU>,1
<개새키:ABU>,1
<개색기:ABU>,1
<개색끼:ABU>,1
<개색키:ABU>,1
<개색히:ABU>,1
<개섀끼:ABU>,1
<개세:ABU>,1
<개세끼:ABU>,1
<개세이:ABU>,1
<개소리:ABU>,1
<개쑈:ABU>,1
<개쇳기:ABU>,1
<개수작:ABU>,1
<개쉐:ABU>,1
<개쉐리:ABU>,1
<개쉐이:ABU>,1
<개쉑:ABU>,1
<개쉽:ABU>,1
<개스끼:ABU>,1
<개시키:ABU>,1
<개십새기:ABU>,1
<개십새끼:ABU>,1
<개�q:ABU>,1
<개씹:ABU>,1
<개아들:ABU>,1
<개자슥:ABU>,1
<개자지:ABU>,1
<개접:ABU>,1
<개좆:ABU>,1
<개좌식:ABU>,1
<개허접:ABU>,1
<걔새:ABU>,1
<걔수작:ABU>,1
<걔시끼:ABU>,1
<걔시키:ABU>,1
<걔�y:ABU>,1
<걸레:ABU>,1
<게색기:ABU>,1
<게색끼:ABU>,1
<광뇬:ABU>,1
<구녕:ABU>,1
<구라:ABU>,1
<구멍:ABU>,1
<그년:ABU>,1
<그새끼:ABU>,1
<냄비:ABU>,1
<놈현:ABU>,1
<뇬:ABU>,1
<눈깔:ABU>,1
<뉘미럴:ABU>,1
<니귀미:ABU>,1
<니기미:ABU>,1
<니미:ABU>,1
<니미랄:ABU>,1
<니미럴:ABU>,1
<니미씹:ABU>,1
<니아배:ABU>,1
<니아베:ABU>,1
<니아비:ABU>,1
<니어매:ABU>,1
<니어메:ABU>,1
<니어미:ABU>,1
<닝기리:ABU>,1
<닝기미:ABU>,1
<대가리:ABU>,1
<뎡신:ABU>,1
<도라이:ABU>,1
<돈놈:ABU>,1
<돌아이:ABU>,1
<돌은놈:ABU>,1
<되질래:ABU>,1
<뒈져:ABU>,1
<뒈져라:ABU>,1
<뒈진:ABU>,1
<뒈진다:ABU>,1
<뒈질:ABU>,1
<뒤질래:ABU>,1
<등신:ABU>,1
<디져라:ABU>,1
<디진다:ABU>,1
<디질래:ABU>,1
<딩시:ABU>,1
<따식:ABU>,1
<때놈:ABU>,1
<또라이:ABU>,1
<똘아이:ABU>,1
<똘아이:ABU>,1
<뙈놈:ABU>,1
<뙤놈:ABU>,1
<뙨넘:ABU>,1
<뙨놈:ABU>,1
<뚜쟁:ABU>,1
<띠바:ABU>,1
<띠발:ABU>,1
<띠불:ABU>,1
<띠팔:ABU>,1
<메친넘:ABU>,1
<메친놈:ABU>,1
<미췬:ABU>,1
<미췬:ABU>,1
<미친:ABU>,1
<미친넘:ABU>,1
<미친년:ABU>,1
<미친놈:ABU>,1
<미친새끼:ABU>,1
<미친스까이:ABU>,1
<미틴:ABU>,1
<미틴넘:ABU>,1
<미틴년:ABU>,1
<미틴놈:ABU>,1
<바랄년:ABU>,1
<병자:ABU>,1
<뱅마:ABU>,1
<뱅신:ABU>,1
<벼엉신:ABU>,1
<병쉰:ABU>,1
<병신:ABU>,1
<부랄:ABU>,1
<부럴:ABU>,1
<불알:ABU>,1
<불할:ABU>,1
<붕가:ABU>,1
<붙어먹:ABU>,1
<뷰웅:ABU>,1
<븅:ABU>,1
<븅신:ABU>,1
<빌어먹:ABU>,1
<빙시:ABU>,1
<빙신:ABU>,1
<빠가:ABU>,1
<빠구리:ABU>,1
<빠굴:ABU>,1
<빠큐:ABU>,1
<뻐큐:ABU>,1
<뻑큐:ABU>,1
<뽁큐:ABU>,1
<상넘이:ABU>,1
<상놈을:ABU>,1
<상놈의:ABU>,1
<상놈이:ABU>,1
<새갸:ABU>,1
<새꺄:ABU>,1
<새끼:ABU>,1
<새새끼:ABU>,1
<새키:ABU>,1
<색끼:ABU>,1
<생쑈:ABU>,1
<세갸:ABU>,1
<세꺄:ABU>,1
<세끼:ABU>,1
<섹스:ABU>,1
<쇼하네:ABU>,1
<쉐:ABU>,1
<쉐기:ABU>,1
<쉐끼:ABU>,1
<쉐리:ABU>,1
<쉐에기:ABU>,1
<쉐키:ABU>,1
<쉑:ABU>,1
<쉬발:ABU>,1
<쉬밸:ABU>,1
<쉬벌:ABU>,1
<쉬뻘:ABU>,1
<쉬펄:ABU>,1
<쉽알:ABU>,1
<스패킹:ABU>,1
<스팽:ABU>,1
<시궁창:ABU>,1
<시끼:ABU>,1
<시댕:ABU>,1
<시뎅:ABU>,1
<시랄:ABU>,1
<시발:ABU>,1
<시벌:ABU>,1
<시부랄:ABU>,1
<시부럴:ABU>,1
<시부리:ABU>,1
<시불:ABU>,1
<시브랄:ABU>,1
<시팍:ABU>,1
<시팔:ABU>,1
<시펄:ABU>,1
<신발끈:ABU>,1
<심발끈:ABU>,1
<심탱:ABU>,1
<십8:ABU>,1
<십라:ABU>,1
<십새:ABU>,1
<십새끼:ABU>,1
<십세:ABU>,1
<십쉐:ABU>,1
<십쉐이:ABU>,1
<십스키:ABU>,1
<십쌔:ABU>,1
<십창:ABU>,1
<십탱:ABU>,1
<싶알:ABU>,1
<싸가지:ABU>,1
<싹아지:ABU>,1
<쌉년:ABU>,1
<쌍넘:ABU>,1
<쌍년:ABU>,1
<쌍놈:ABU>,1
<쌍뇬:ABU>,1
<쌔끼:ABU>,1
<쌕:ABU>,1
<쌩쑈:ABU>,1
<썅:ABU>,1
<썅년:ABU>,1
<썅놈:ABU>,1
<써벌:ABU>,1
<썩을년:ABU>,1
<썩을놈:ABU>,1
<쎄꺄:ABU>,1
<쎄엑:ABU>,1
<쒸벌:ABU>,1
<쒸뻘:ABU>,1
<쒸팔:ABU>,1
<쒸펄:ABU>,1
<쓰바:ABU>,1
<쓰박:ABU>,1
<쓰발:ABU>,1
<쓰벌:ABU>,1
<쓰팔:ABU>,1
<씁새:ABU>,1
<씁얼:ABU>,1
<씌파:ABU>,1
<씨8:ABU>,1
<씨끼:ABU>,1
<씨댕:ABU>,1
<씨뎅:ABU>,1
<씨바:ABU>,1
<씨바랄:ABU>,1
<씨박:ABU>,1
<씨발:ABU>,1
<씨방:ABU>,1
<씨방새:ABU>,1
<씨방세:ABU>,1
<씨밸:ABU>,1
<씨뱅:ABU>,1
<씨벌:ABU>,1
<씨벨:ABU>,1
<씨봉:ABU>,1
<씨봉알:ABU>,1
<씨부랄:ABU>,1
<씨부럴:ABU>,1
<씨부렁:ABU>,1
<씨부리:ABU>,1
<씨불:ABU>,1
<씨붕:ABU>,1
<씨브랄:ABU>,1
<씨빠:ABU>,1
<씨빨:ABU>,1
<씨뽀랄:ABU>,1
<씨앙:ABU>,1
<씨파:ABU>,1
<씨팍:ABU>,1
<씨팔:ABU>,1
<씨펄:ABU>,1
<씸년:ABU>,1
<씸뇬:ABU>,1
<씸새끼:ABU>,1
<씹같:ABU>,1
<씹년:ABU>,1
<씹뇬:ABU>,1
<씹보지:ABU>,1
<씹새:ABU>,1
<씹새기:ABU>,1
<씹새끼:ABU>,1
<씹새리:ABU>,1
<씹세:ABU>,1
<씹쉐:ABU>,1
<씹스키:ABU>,1
<씹쌔:ABU>,1
<씹이:ABU>,1
<씹자지:ABU>,1
<씹질:ABU>,1
<씹창:ABU>,1
<씹탱:ABU>,1
<씹�c:ABU>,1
<씹팔:ABU>,1
<씹할:ABU>,1
<씹헐:ABU>,1
<아가리:ABU>,1
<아갈:ABU>,1
<아갈이:ABU>,1
<아갈통:ABU>,1
<아구창:ABU>,1
<아구통:ABU>,1
<아굴:ABU>,1
<얌마:ABU>,1
<양넘:ABU>,1
<양년:ABU>,1
<양놈:ABU>,1
<엄창:ABU>,1
<엠병:ABU>,1
<여물통:ABU>,1
<염병:ABU>,1
<엿같:ABU>,1
<옘병:ABU>,1
<옘빙:ABU>,1
<오입:ABU>,1
<왜년:ABU>,1
<왜놈:ABU>,1
<욤병:ABU>,1
<육갑:ABU>,1
<은년:ABU>,1
<을년:ABU>,1
<이년:ABU>,1
<이새끼:ABU>,1
<이새키:ABU>,1
<이스끼:ABU>,1
<이스키:ABU>,1
<임마:ABU>,1
<자슥:ABU>,1
<잡것:ABU>,1
<잡넘:ABU>,1
<잡년:ABU>,1
<잡놈:ABU>,1
<저년:ABU>,1
<저새끼:ABU>,1
<접년:ABU>,1
<젖밥:ABU>,1
<조까:ABU>,1
<조까치:ABU>,1
<조낸:ABU>,1
<조또:ABU>,1
<조랭:ABU>,1
<조빠:ABU>,1
<조쟁이:ABU>,1
<조지냐:ABU>,1
<조진다:ABU>,1
<조찐:ABU>,1
<조질래:ABU>,1
<존나:ABU>,1
<존나게:ABU>,1
<존니:ABU>,1
<존만:ABU>,1
<존만한:ABU>,1
<좀물:ABU>,1
<좁년:ABU>,1
<좆:ABU>,1
<좁밥:ABU>,1
<좃까:ABU>,1
<좃또:ABU>,1
<좃만:ABU>,1
<좃밥:ABU>,1
<좃이:ABU>,1
<좃찐:ABU>,1
<좆같:ABU>,1
<좆까:ABU>,1
<좆나:ABU>,1
<좆또:ABU>,1
<좆만:ABU>,1
<좆밥:ABU>,1
<좆이:ABU>,1
<좆찐:ABU>,1
<좇같:ABU>,1
<좇이:ABU>,1
<좌식:ABU>,1
<주글:ABU>,1
<주글래:ABU>,1
<주데이:ABU>,1
<주뎅:ABU>,1
<주뎅이:ABU>,1
<주둥아리:ABU>,1
<주둥이:ABU>,1
<주접:ABU>,1
<주접떨:ABU>,1
<죽고잡:ABU>,1
<죽을래:ABU>,1
<죽통:ABU>,1
<쥐랄:ABU>,1
<쥐롤:ABU>,1
<쥬디:ABU>,1
<지랄:ABU>,1
<지럴:ABU>,1
<지롤:ABU>,1
<지미랄:ABU>,1
<짜식:ABU>,1
<짜아식:ABU>,1
<쪼다:ABU>,1
<쫍빱:ABU>,1
<찌랄:ABU>,1
<창녀:ABU>,1
<캐년:ABU>,1
<캐놈:ABU>,1
<캐스끼:ABU>,1
<캐스키:ABU>,1
<캐시키:ABU>,1
<탱구:ABU>,1
<팔럼:ABU>,1
<퍽큐:ABU>,1
<호로:ABU>,1
<호로놈:ABU>,1
<호로새끼:ABU>,1
<호로색:ABU>,1
<호로쉑:ABU>,1
<호로스까이:ABU>,1
<호로스키:ABU>,1
<후라들:ABU>,1
<후래자식:ABU>,1
<후레:ABU>,1
<후뢰:ABU>,1
<씨ㅋ발:ABU>,1
<ㅆ1발:ABU>,1
<씌발:ABU>,1
<띠발:ABU>,1
<띄발:ABU>,1
<뛰발:ABU>,1
<띠ㅋ발:ABU>,1
<뉘뮈:ABU>,1
<니 얼굴 실화냐:ABU>,1
<개시발 좆같은 새끼야:ABU>,1
<관종 레알 밥도둑:ABU>,1
<패드립:ABU>,1
<지랄하네:ABU>,1
<지랄하지마 개새끼야:ABU>,1
<씹새끼 좆같네 좆같아:ABU>,1
<간나새끼:ABU>,1
<갈보 걸레:ABU>,1
<개:ABU>,1
<개간년 개같은 여자의 약자:ABU>,1
<개나리:ABU>,1
<개년:ABU>,1
<개돼지 해당 항목 참조.:ABU>,1
<개새끼(견공자제분):ABU>,1
<개쓰레기:ABU>,1
<개소리:ABU>,1
<개씨발(개씹할):ABU>,1
<개씹:ABU>,1
<개지랄:ABU>,1
<개족새 개 좆같은 새끼의 줄임말:ABU>,1
<개차반 개가 먹는 음식인 똥이라는 뜻으로 언행이 몹시 더러운 사람을 속되게 이르는 말. 다만 요즘은 욕설보다는 어감 때문에 쓰이는 편. '씨발' 도 그렇다지만 한국인들한테 씨발이 무슨 뜻이냐고 물으면 다들 대답하는데 이 개차반이란 말은 무슨 뜻이냐고 물으면 대답할 수 있는 사람이 거의 없을 것이다.:ABU>,1
<거렁뱅이 거지:ABU>,1
<걸레:ABU>,1
<경을 칠 놈 20세기 후반까지만 해도 종종 들을 수 있었으나 현대에는 잘 사용되지 않는 욕이다. 하지만 문신을 형벌 수단으로 사용했던 역사가 있어서 유서깊은 욕 중 하나이다.:ABU>,1
<고자(현재는 욕으로써 가진 뜻이 약해진 것 같다.) 이 사람이 친숙한 이미지로 바꿨기 때문이다:ABU>,1
<과메기 경상도 비하 발언:ABU>,1
<광녀:ABU>,1
<괴뢰:ABU>,1
<그지깽깽이 거지의 전라도 속어에 절름발이의 비칭인 깽깽이가 붙었다. 사실상 사투리인데 같은 뜻의 단어라도 독특한(유난히 기분 나쁜) 어감으로 인해 욕설이 되는 경우가 많다. 인터넷에서 쓰이는 용법은 충격과 공포다 그지 깽깽이들아라는 짤방으로 인해 유명해졌다. 비슷한 뜻으로 거랭이:ABU>,1
<급식충 급식을 먹는 초중고딩을 비하하는 욕설.:ABU>,1
<김치녀 상식 이하의 행동을 하거나 속물주의자:ABU>,1
<꺼벙이 본래는 꺼병이. 꺼병이는 꿩의 새끼를 뜻하는 말이며 꿩의 새끼는 거칠고 추하게 생겼다. 그래서 행동이 어설픈 사람을 얕잡아 꺼병이라고 부르다 꺼벙이로 발음이 변하였다.:ABU>,1
<꺼저:ABU>,1
<꼬걸:ABU>,1
<꼬붕 일본말인 子分으로 쓰고 kobun으로 발음하기 때문에 '꼬봉'은 틀리고:ABU>,1
<꼰대:ABU>,1
<꼴통 원래 뜻은 머리가 나쁜 사람을 속되게 이르는 말로 그 뜻과 더불어 머리를 속되게 이르는 말인 '골통' 에서 파생된 욕이다. 억양이 강조된 느낌이라 골통보다 많이 쓰인다.:ABU>,1
<너 같은 새끼는 뻑큐가 최고야:ABU>,1
<년 + 놈 = 연놈:ABU>,1
<냄비 문란한 여자를 비난하는 말로 걸레:ABU>,1
<틀딱충:ABU>,1
<논다니:ABU>,1
<느개비 '니 애비'와 비슷한 뜻의 패드립. 예) 느개비 후장 팔이:ABU>,1
<느금마 니기미(니미)와 비슷한 뜻의 패드립. 예) 느금마 붕어빵 장사:ABU>,1
<니미럴 '니 에미랑 붙어먹을'이란 뜻이라는 설이 있다. 정확한 어원은 불명. 보통 축약해서 니미할:ABU>,1
<니기미 네미(어떤 일에 대하여 몹시 못마땅할 때 욕으로 하는말)의 잘못. 니미와는 다르다:ABU>,1
<니상년:ABU>,1
<노답 어떤 상황에 어떤 사람이 하는 행동이나:ABU>,1
<나가뒤져 말그대로 나가 뒤져라 라는뜻 사용방법은 욕이 다 그렇듯 아무데나 가져다 붙이면된다. 지금은 쉽게 들을 수 있는 욕이고 별로 치욕스러운 표현이라고 생각하지도 않지만 과거에는 꽤 큰 욕이었다. 강시항목에서도 볼 수 있지만:ABU>,1
<니미뽕 니미(니애미)라는 패드립에 뽕이라는 어감을 추가한 것:ABU>,1
<닥쳐 어원은 닭 + 쳐 이다. 입을 다물라는 욕. 입이나 아가리를 앞에 붙여(=아닥) 쓰기도 한다. 그래도 가리진 않는다. 요즘은 수위가 굉장히 낮아졌다.:ABU>,1
<닭대가리(돌대가리나 새대가리라고도 한다.):ABU>,1
<돼지:ABU>,1
<되놈:ABU>,1
"<뒈지다 ""죽다""를 속되게 이르는 말로:ABU>",1
"<등신 한자로는 等神으로 원래는 한국 무속신앙에서 제례용으로 쓰던 일종의 우상을 일컫는 말이었다. 그것이 ""(우상처럼) 아무것도 못하는 놈"" 의 뜻을 거쳐 현재의 의미로 변화되었다.:ABU>",1
<따까리 누군가에게 신하처럼 여겨지는 것을 나타낸다. 쉽게말해서 종.:ABU>,1
<딸딸이 부대(혹은 딸딸이대) 일본 자위대를 스스로 지킨다는 뜻의 자위(自衛)가 아닌 일본 성문화와 겹쳐 자위(自慰)의 뜻으로 비꼬아 부르는 표현. 파생어로 영어로 바꾼 ‘마스터베이션 아미(Masturbation Army)’라고도 부르기도 한다.:ABU>,1
<땡중:ABU>,1
"<떨거지 겨레붙이나 한통속으로 지내는 사람을 낮잡아 이르는 말. ""떨거지 같다""는 식으로 귀찮은 사람을 가리킬때 쓰기도 한다. '거지 중에서도 떨어지는 거지'로 아는 사람들도 있는데 전혀 아니며 떼거지:ABU>",1
<또라이(돌아이):ABU>,1
<똘마니 주로 범죄 집단에서 부하나 하수인을 속되게 이르는 말. 본래는 좋은 뜻이었다고 한다. 똘똘한 사람을 가리키는 인명 조성어 '돌'(똘)과 심마니의 마니처럼 사람을 뜻하는 '만이'가 합쳐졌다는 풀이와:ABU>,1
<똘추 또라이 + 추한놈을 줄인 말로 풀이하기도 한다. 그런데 어느새부터인가 스모선수의 뒤를 닦아주는 직업을 뜻하는 말 어원이 불분명해서 정확히 어떤 말이 어원이라고 할 순 없지만:ABU>,1
<똥:ABU>,1
<똥개:ABU>,1
<띨빵 '둔하다':ABU>,1
<두음법칙 때문에 ㄹ로 시작하는 고유어 및 한자어가 거의 없는 연유로 ㄹ로 시작하는 욕도 드물다.:ABU>,1
<레기 욕하는 대상의 끝에 붙여 접미사로 사용된다. 'O레기'와 같은 형태로 쓰인다.어원은 쓰레기로 추정.:ABU>,1
<루저 기본적으로 영어권에서의 욕설이나:ABU>,1
<렉카충 렉카 기사를 낮잡아 말하는 발언:ABU>,1
<ㅁㅈㅎ 일베에서 반대를 뜻하는 말.:ABU>,1
<망나니 상종하면 안되는 인간.((죄인들 참수하는 천한 놈:ABU>,1
<맘충:ABU>,1
<매국노:ABU>,1
<머저리 바보나 멍청이와 비슷한 말. 이청준의 소설 '병신과 머저리'에 제목으로 쓰였다.:ABU>,1
<먹사 교회를 치부의 수단으로 생각하는 목사들의 행태에서 비롯된 말.:ABU>,1
<멍청도 충청도 비하발언:ABU>,1
<멍청이:ABU>,1
<메갈:ABU>,1
<모자라다 바보의 은유. 요즘은 이게 더 심한 표현으로 받아들여진다.시라소니:ABU>,1
<무뇌 파생된 말로 무뇌충:ABU>,1
<미제 미국 제국주의자 놈들 이라는 뜻으로 북한이 미국을 욕할 때에 쓰이는 욕이다.:ABU>,1
<미치광이:ABU>,1
<미친개:ABU>,1
<미친년:ABU>,1
<미친놈 미친년의 경우 주로 여자에게 쓰이나:ABU>,1
<미친새끼:ABU>,1
<미친:ABU>,1
<바보:ABU>,1
<바보멍청이해삼멍게말미잘:ABU>,1
<버러지 곤충을 비롯하여 기생충과 같은 하등 동물을 통틀어 이르는 말이나 어감상 욕으로 쓰인다.:ABU>,1
<변태:ABU>,1
<병신 (病身):ABU>,1
<병신따까리(새끼) 병신의 부하.:ABU>,1
<벌레:ABU>,1
<보슬(아치) 보지와 벼슬(아치)의 합성어로:ABU>,1
<보전깨:ABU>,1
<보지:ABU>,1
<보지년 여자를 속되게 이르는 말.:ABU>,1
<보추 보지 + 고추 인터넷에서 넷카마질하거나 여장남자를 비꼬는 말.:ABU>,1
<불알:ABU>,1
<불한당 不汗黨. 땀을 흘리지 않는:ABU>,1
<븅딱 병신 딱지를 강하게 발음한 븅신 딱지의 준말이다.:ABU>,1
<비듬:ABU>,1
<빌어먹을 이 형태로 쓰이면 문자 그대로 '거지처럼 동냥해서 하루하루를 버티는 자' 란 뜻으로 쓰지만 여위고 병약하다는 뜻의 '비루먹을' 을 어원으로 보기도 한다.:ABU>,1
<빠가 일본어로 ‘멍청이’를 뜻하는 바카야로(馬鹿野郎)에서 온 말.:ABU>,1
<빠돼쌍:ABU>,1
<빨갱이 공산주의자 및 북한인을 일컫는 멸칭인데 최근에 한국에선 좌파적 정치 사상을 가진 사람을 비난하는 용도로 확장되었다.:ABU>,1
<빨통 유방을 일컽는 속어:ABU>,1
<뻐큐 Fuck You의 한국식 발음.:ABU>,1
<삐꾸 병신과 비슷한 뜻이다. 90년대 널리 사용되었으나 요즘은 거의 사용되지 않는다.:ABU>,1
<빡대가리 머리가 텅텅 비었다는 말로 흔히 경상도에서 많이 사용한다.:ABU>,1
<대부분 'ㅅ'과 'ㅆ'을 서로 호환하여 사용할 수 있다.:ABU>,1
<상폐녀:ABU>,1
<새끼:ABU>,1
<십장생:ABU>,1
"<싸가지 없다 '싸가지' 가 싹을 비하해서 말한 것이라 원래는 '가망이 없다' 는 뜻이었는데 시간이 지나며 '예의가 없다' 는 뜻으로 바뀐 예. ""이게 싸가지 없이 어른한테 대들어"" 란 예문을 생각하면 적절할까. 농경사회에서는 예의가 없는 사람은 올바른 사회 구성원이 될 가망이 없는 것이나 마찬가지니까. 개념없다는 말과 원래 뜻과 욕설로서의 뜻 모두 비슷하다. 더 강조하여 ""싹바가지 없다""라고도 한다.:ABU>",1
<싸이코(사이코) 국제가수인 이 분의 예명도 이 낱말에서 기원한다.:ABU>,1
<쌍욕 수위 높은 욕설의 범주를 나타내는 말이기도 하면서 그 자체로 욕설로 쓰이기도 한다.:ABU>,1
<쌍놈(상놈:ABU>,1
<씹지랄:ABU>,1
<썩을놈/년:ABU>,1
<썅:ABU>,1
<쓰레기:ABU>,1
<씨발(씨팔:ABU>,1
<씨방새:ABU>,1
<씨부랄(시부랄:ABU>,1
<씹 여성의 성기를 일컫는 말로:ABU>,1
<씹새끼:ABU>,1
<씹창:ABU>,1
<씹년- 여성에게 쓰는 매우 강한 욕설:ABU>,1
<씹치남:ABU>,1
<쑤비:ABU>,1
<이게 아부지도 없는 게 까불어:ABU>,1
<아다 어원은 일본어로 새롭다는 뜻의 '아다라시(新しい:ABU>,1
<아가리 사람의 입을 물고기의 아가리로 빗대어 말함.:ABU>,1
<애자 장애인을 비하 할 때 쓰이는 것이다.:ABU>,1
<애비충:ABU>,1
<애미/애비 뒤진 년:ABU>,1
<양놈 서양사람들을 비칭할 때 쓰며 특히 미국인들 비칭할 때 사용한다. 영어의 양키(Yankee)에 대응.:ABU>,1
<양반 본래 조선 시대의 상류 계층 신분을 지칭하는 말이었으나 신분제도가 붕괴된 현재는 자기보다 조금 윗사람인 사람을 비꼬는 형태로 쓰인다.:ABU>,1
<양아치:ABU>,1
<언년이:ABU>,1
<얼간이:ABU>,1
<에라이 씨발:ABU>,1
<엠창(니미씨발):ABU>,1
<엠창인생 정말 가난한 인생:ABU>,1
<옌장 '젠장'과 같은 의미. 옌장칠:ABU>,1
<열폭 열등감 폭발:ABU>,1
<염병:ABU>,1
<엿먹다:ABU>,1
<오랑캐:ABU>,1
<오유충:ABU>,1
<왜놈:ABU>,1
<우라질 원래는 ‘오라질’이 원어. 조선시대에 죄인을 포박하던 밧줄인 ‘오라’를 질 놈의 줄인 말로:ABU>,1
<욱일기:ABU>,1
<운지 노무현 전 대통령이 부엉이바위에서 투신한 것을 비하하는 말.:ABU>,1
<워마드 법정에서 메갈리아:ABU>,1
<육갑떨다:ABU>,1
<육변기:ABU>,1
<육시럴:ABU>,1
<응 니애미(애비/애벌레):ABU>,1
<이런 시베리아벌판에서수박씨발라먹은시베리안허스키가먹다뱉은조카18색크레파스같으니라고.:ABU>,1
<이완용 배신자:ABU>,1
<인간쓰레기:ABU>,1
<인조새 인생 조진 새끼의 준말.:ABU>,1
<일베충 일베를 하는 벌레를 의미.:ABU>,1
<자기소개:ABU>,1
<자지 '보지' 와 마찬가지로 단어 자체가 욕설로 쓰이는 예는 거의 없다.:ABU>,1
<잡놈 조선시대부터 찾아볼 수 있는 유서깊은 욕설이다. 여기서 잡- 이란 행실이 잡(雜)하다고 하여 쓰는 말로:ABU>,1
<잡종 그다지 잘 쓰이는 편은 아니지만 만약 주로 쓴다면 호로와 새끼를 포함한 욕을 섞어서 쓸수도 있고 저 3개를 다 섞어서 쓸수도 있다. 해리 포터의 'mudblood'가 이 단어로 번역되어 유명해졌다.:ABU>,1
<장애인(장애) 하는 행동이 답답할 정도로 어수룩한 사람을 비하하는 용도로 쓰인다. 다만:ABU>,1
<재수없다 욕을 먹는 대상과 연루되면 성공할 일도 실패한다는 뜻으로 쓰는 욕.:ABU>,1
<저능아:ABU>,1
<정박아 정신박약아의 준말.:ABU>,1
<정신병자:ABU>,1
<젖 사람의 유방을 비속하게 이르는 말. 물론 포유동물에게는 일반적으로 쓰인다.:ABU>,1
<제기랄 원래는 '제 아기랑 검열삭제할' 이라는 뜻이라는 설이 인터넷에 돌았는데 사실은 아니라고 한다. 줄여서 제길 이라 표현하기도 한다.:ABU>,1
<젠장:ABU>,1
<졸라:ABU>,1
<종간나새끼 함경도 지방의 욕설로 종년의 자식이라는 뜻이다. 북한에서 많이 쓰인다.:ABU>,1
"<좆간나새끼 주로 ""족깐나새끼""로 발음된다. 북한에서나 쓰인다.:ABU>",1
<좆:ABU>,1
<좆같다 국어사전의 표제어이다.:ABU>,1
<좆까:ABU>,1
<좆나:ABU>,1
<좆도 아닌 (새끼):ABU>,1
<좆망:ABU>,1
<좆물 정액의 비속어. 단어 자체에는 비하하는 의미는 별로 없어서 단독으로 쓸 경우에는 보통 욕설로 취급되지는 않지만:ABU>,1
<좆밥:ABU>,1
<좆만이(좆만한 새끼):ABU>,1
<좆대가리 = 귀두:ABU>,1
<좆심 남성의 성교 능력이나 힘을 매우 비속하게 이르는 말.:ABU>,1
<좆집 = 여성을 가리키는 대단히 모욕적인 말. 의미의 유래는 더 이상의 자세한 설명은 생략한다.:ABU>,1
<좆병신:ABU>,1
<쥐새끼:ABU>,1
<즐:ABU>,1
